"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WSF2","WSF5"
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-13",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-14",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-15",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-16",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-17",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-18",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-19",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-20",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-21",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-22",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-23",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-24",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-27",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-28",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-29",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-30",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-03-31",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-04-01",,,,,"0.12",,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-04-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2020-04-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-17",,,,,"0.54",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-18",,,,,"0.01",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-19",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-20",,,,,"0.02",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-21",,,,,"0.05",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-22",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-23",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-24",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-25",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-26",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-27",,,,,"0.61",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-28",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-02-29",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-01",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-02",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-03",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-04",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-05",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-06",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-07",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-08",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-09",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-10",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-11",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-12",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-13",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-14",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-15",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-16",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-17",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-18",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-19",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-20",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-21",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-22",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-23",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-24",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-25",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-26",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-27",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-28",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-29",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-30",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-03-31",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-04-01",,,,,"0.08",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-04-02",,,,,"0.00",,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2020-04-03",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-01-04",,"    6","0.00",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-01-05",,,,,"0.46",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-01-14",,"    9","0.00",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-01-15",,,,,"0.04",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-01-31",,"   16","0.00",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-02",,"    2","0.20",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-06",,"    4","0.00",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-07",,,,,"0.61",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-08",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-09",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-10",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-11",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-12",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-13",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-14",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-15",,,,,"0.18",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-16",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-17",,,,,"1.59",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-18",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-19",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-20",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-21",,,,,"0.03",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-22",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-23",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-24",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-25",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-26",,,,,"0.00",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-02-27",,,,,"0.37",,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-03-31",,"   33","0.00",,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2020-04-01",,,,,"0.20",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-01",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-02",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-04",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-05",,,,,"0.36",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-10",,"    5","0.01",,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-11",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-12",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-13",,,,,"0.12",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-14",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-18",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-19",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-20",,,,,"0.01",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-22",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-23",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-24",,,,,"0.25",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-01-30",,"    6","0.01",,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-01",,"    2","0.05",,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-02",,,,,"0.29",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-03",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-04",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-05",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-06",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-07",,,,,"0.69",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-08",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-09",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-10",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-11",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-12",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-13",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-14",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-22",,"    8","0.03",,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-23",,,,,"0.00",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-24",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-25",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-26",,,,,"0.00","0.0",,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-27",,,,,"0.71",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-02-29",,,,,"0.03",,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2020-04-01",,,,,"0.09",,,,,,,,,,
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-01","5.82",,,,"0.00","0.0","0.0","60","71","53",,"  360","  350","13.0","15.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-02","6.49",,,,"0.00","0.0","0.0","65","82","54",,"  170","  160","15.0","19.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-03","8.50",,,,"0.00","0.0","0.0","73","85","66",,"  180","  170","18.1","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-04","13.65",,,,"0.41","0.0","0.0","72","82","61",,"  290","  270","25.9","36.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-05","8.28",,,,"0.00","0.0","0.0","58","64","48",,"  320","  310","23.0","30.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-06","2.91",,,,"0.00","0.0","0.0","55","69","45",,"  360","   10","8.9","12.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-07","5.37",,,,"0.00","0.0","0.0","58","74","46",,"  300","  310","16.1","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-08","9.62",,,,"0.00","0.0","0.0","60","69","49",,"   30","   30","15.0","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-09","9.62",,,,"0.00","0.0","0.0","62","79","50",,"  100","  100","23.9","31.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-10","10.07",,,,"0.00","0.0","0.0","70","81","60",,"  110","  120","21.0","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-11","10.74",,,,"0.01","0.0","0.0","75","84","70",,"  140","  150","23.0","29.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-12","6.93",,,,"0.02","0.0","0.0","75","86","67",,"  160","  160","17.0","21.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-13","7.83",,,,"0.00","0.0","0.0","74","84","68",,"  140","  120","14.1","19.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-14","4.70",,,,"0.00","0.0","0.0","72","83","63",,"  160","  140","14.1","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-15","4.92",,,,"0.00","0.0","0.0","74","83","67",,"  210","  200","13.0","16.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-16","5.59",,,,"0.00","0.0","0.0","73","84","64",,"  310","  320","14.1","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-17","13.42",,,,"0.00","0.0","0.0","72","78","66",,"   50","   50","25.9","33.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-18","10.29",,,,"0.00","0.0","0.0","69","80","62",,"  110","  130","18.1","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-19","9.17",,,,"0.00","0.0","0.0","70","80","63",,"  250","  220","16.1","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-20","12.53",,,,"0.00","0.0","0.0","61","70","47",,"  350","  340","21.0","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-21","16.11",,,,"0.00","0.0","0.0","50","57","40",,"  340","  350","25.1","31.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-22","16.11",,,,"0.00","0.0","0.0","44","55","36",,"  330","  340","23.0","30.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-23","8.95",,,,"0.18","0.0","0.0","58","72","54",,"   80","   80","18.1","21.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-24","6.04",,,,"0.00","0.0","0.0","67","79","59",,"  210","  160","14.1","17.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-25","8.95",,,,"0.00","0.0","0.0","65","70","52",,"  310","  310","19.9","25.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-26","5.37",,,,"0.00","0.0","0.0","57","68","46",,"  360","   20","12.1","14.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-27","4.25",,,,"0.00","0.0","0.0","61","73","55",,"  330","  210","12.1","17.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-28","9.62",,,,"0.00","0.0","0.0","63","71","51",,"   30","   30","15.0","19.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-29","6.04",,,,"0.00","0.0","0.0","59","76","49",,"   20","  110","13.0","15.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-30","10.29",,,,"0.00","0.0","0.0","63","74","55",,"  360","  360","18.1","23.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-01-31","5.82",,,,"0.00","0.0","0.0","65","76","59",,"  330","  330","15.0","18.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-01","7.83",,,,"0.16","0.0","0.0","64","65","55",,"  300","  320","21.9","32.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-02","9.84",,,,"0.00","0.0","0.0","56","66","48",,"  310","  320","19.9","25.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-03","2.46",,,,"0.00","0.0","0.0","58","75","44",,"  150","  160","10.1","14.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-04","4.25",,,,"0.00","0.0","0.0","63","79","50",,"  180","  250","13.0","17.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-05","6.93",,,,"0.00","0.0","0.0","68","82","57",,"  160","  160","17.0","21.0"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-06","18.12",,,,"0.00","0.0","0.0","75","88","69",,"  200","  210","31.1","42.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-07","13.42",,,,"0.72","0.0","0.0","68","79","50",,"  260","  280","36.0","42.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-08","8.05",,,,"0.00","0.0","0.0","57","72","45",,"   50","   40","16.1","19.9"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-09","10.07",,,,"0.00","0.0","0.0","64","78","53",,"   70","  100","19.9","27.1"
"USW00012815","ORLANDO INTERNATIONAL AIRPORT, FL US","28.4339","-81.325","27.4","2020-02-10","8.72",,,,"0.00","0.0","0.0","69","84","57",,"  130","  130","16.1","21.0"
